41465,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41466,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41467,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41468,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41469,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41470,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41471,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41472,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41473,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41474,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41475,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41476,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41477,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41478,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41479,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41480,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41481,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41482,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41483,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41484,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41485,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41486,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41487,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41488,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41490,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41491,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41492,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41493,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41494,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41495,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41496,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41497,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41498,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41499,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41500,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41501,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41502,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41503,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41504,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41505,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41506,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41507,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41508,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41509,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41510,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41511,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41512,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41513,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41514,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41515,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41516,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41517,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41518,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41519,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41520,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41521,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41522,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41523,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41524,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41525,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41526,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41527,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41528,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41529,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41530,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41531,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41532,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41533,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41534,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41535,nonn,easy,frac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41536,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41537,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41538,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41539,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41540,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41541,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41542,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41543,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41544,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41545,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41546,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41547,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41548,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41549,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41550,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41551,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41552,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41553,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41554,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41555,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41556,nonn,cofr,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41557,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41558,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41559,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41560,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41561,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41562,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41563,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41564,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41565,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41566,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41567,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41568,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41569,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41570,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41571,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41572,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41573,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41574,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41575,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41576,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41577,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41578,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41579,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41580,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41581,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41582,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41583,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41584,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41585,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41586,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41587,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41588,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41589,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41590,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41591,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41592,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41593,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41594,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41595,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41596,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41597,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41598,nonn,cofr,frac,easy,changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41599,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41600,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41601,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41602,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41603,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41604,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41605,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41606,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41607,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41608,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41609,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41610,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41611,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41612,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41613,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41614,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41615,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41616,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41617,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41618,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41619,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41620,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41621,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41622,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41623,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41624,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41625,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41626,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41627,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41628,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41629,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41630,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41631,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41632,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41633,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41634,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41635,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41636,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41637,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41638,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41639,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41640,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41641,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41642,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41643,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41644,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41645,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41646,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41647,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41648,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41649,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41650,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41651,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41652,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41653,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41654,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41655,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41656,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41657,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41658,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41659,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41660,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41661,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41662,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41663,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41664,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41665,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41666,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41667,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41668,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41669,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41670,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41671,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41672,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41673,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41674,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41675,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41676,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41677,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41678,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41679,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41680,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41681,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41682,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41683,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41684,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41685,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41686,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41687,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41688,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41689,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41690,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41691,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41692,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41693,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41694,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41695,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41696,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41697,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41698,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41699,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41700,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41701,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41702,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41703,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41704,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41705,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41706,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41707,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41708,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41709,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41710,nonn,cofr,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41711,nonn,frac,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
